Epoch 120/200, Loss: 0.0015152414562180638
Epoch 121/200, Loss: 0.0016036912566050887
Epoch 122/200, Loss: 0.0015163366915658116
Epoch 123/200, Loss: 0.0014982456341385841
Epoch 124/200, Loss: 0.0014789683045819402
Epoch 125/200, Loss: 0.0014765604864805937
Epoch 126/200, Loss: 0.0014704588102176785
Epoch 127/200, Loss: 0.0014715363504365087
Epoch 128/200, Loss: 0.0014669874217361212
Epoch 129/200, Loss: 0.0014140262501314282
Epoch 130/200, Loss: 0.0014507184969261289
Epoch 131/200, Loss: 0.0014220410957932472
Epoch 132/200, Loss: 0.0014240400632843375
Epoch 133/200, Loss: 0.0013697755057364702
Epoch 134/200, Loss: 0.001409780466929078
Epoch 135/200, Loss: 0.0013683997094631195
Epoch 136/200, Loss: 0.0013712988002225757
Epoch 137/200, Loss: 0.0013478529872372746
Epoch 138/200, Loss: 0.0013431890401989222
Epoch 139/200, Loss: 0.0013404972851276398
Epoch 140/200, Loss: 0.001323966309428215
Epoch 141/200, Loss: 0.0013172581093385816
Epoch 142/200, Loss: 0.001320668845437467
Epoch 143/200, Loss: 0.0013147082645446062
Epoch 144/200, Loss: 0.0012864685850217938
Epoch 145/200, Loss: 0.0012683263048529625
Epoch 146/200, Loss: 0.0012975346762686968
Epoch 147/200, Loss: 0.001241718651726842
Epoch 148/200, Loss: 0.0012478303397074342
Epoch 149/200, Loss: 0.001270571956411004
Epoch 150/200, Loss: 0.0012547762598842382
Epoch 151/200, Loss: 0.0012318522203713655
Epoch 152/200, Loss: 0.0012370412005111575
Epoch 153/200, Loss: 0.0011967458995059133
Epoch 154/200, Loss: 0.00120307388715446
Epoch 155/200, Loss: 0.0011936231749132276
Epoch 156/200, Loss: 0.0011910141911357641
Epoch 157/200, Loss: 0.0011661543976515532
Epoch 158/200, Loss: 0.001183732645586133
Epoch 159/200, Loss: 0.001161961816251278
Epoch 160/200, Loss: 0.0011527242604643106
Epoch 161/200, Loss: 0.0011534384684637189
Epoch 162/200, Loss: 0.0011378306662663817
Epoch 163/200, Loss: 0.0011293607531115413
Epoch 164/200, Loss: 0.001147705246694386
Epoch 165/200, Loss: 0.0011228633811697364
Epoch 166/200, Loss: 0.0011157869594171643
Epoch 167/200, Loss: 0.00112077035009861
Epoch 168/200, Loss: 0.0011199694126844406
Epoch 169/200, Loss: 0.0010964275570586324
Epoch 170/200, Loss: 0.0011089799227192998
Epoch 171/200, Loss: 0.0010747133055701852
Epoch 172/200, Loss: 0.001057352521456778
Epoch 173/200, Loss: 0.0010771878296509385
Epoch 174/200, Loss: 0.0010518903145566583
Epoch 175/200, Loss: 0.0010380186140537262
Epoch 176/200, Loss: 0.0010379930026829243
Epoch 177/200, Loss: 0.001040586968883872
Epoch 178/200, Loss: 0.0010623274138197303
Epoch 179/200, Loss: 0.0010132413590326905
Epoch 180/200, Loss: 0.0010253702057525516
Epoch 181/200, Loss: 0.0010395811405032873
Epoch 182/200, Loss: 0.0009949248051270843
Epoch 183/200, Loss: 0.001016213558614254
Epoch 184/200, Loss: 0.0010196437360718846
Epoch 185/200, Loss: 0.001022248063236475
Epoch 186/200, Loss: 0.0009805321460589767
Epoch 187/200, Loss: 0.000979614327661693
Epoch 188/200, Loss: 0.000964574865065515
Epoch 189/200, Loss: 0.0009804730070754886
Epoch 190/200, Loss: 0.0009501638705842197
Epoch 191/200, Loss: 0.0009400414419360459
Epoch 192/200, Loss: 0.000937565288040787
Epoch 193/200, Loss: 0.0009427868062630296
Epoch 194/200, Loss: 0.000976055976934731
Epoch 195/200, Loss: 0.0009351056651212275
Epoch 196/200, Loss: 0.0009328488376922905
Epoch 197/200, Loss: 0.0009398605907335877
Epoch 198/200, Loss: 0.000931140617467463
Epoch 199/200, Loss: 0.0009318395750597119
Epoch 200/200, Loss: 0.0009115252760238945
